tweet_id,timestamp,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count
717841801130979328,2016-04-06 22:29:56,11.0,10,Barclay,None,2560,630
717537687239008257,2016-04-06 02:21:30,11.0,10,None,None,6003,1955
717428917016076293,2016-04-05 19:09:17,11.0,10,Skittle,None,1677,484
717421804990701568,2016-04-05 18:41:02,9.0,10,Ebby,None,3290,896
717047459982213120,2016-04-04 17:53:31,12.0,10,Flávio,None,6539,2029
716802964044845056,2016-04-04 01:41:58,10.0,10,Link,None,4465,1251
716791146589110272,2016-04-04 00:55:01,11.0,10,Jennifur,None,6246,1524
716730379797970944,2016-04-03 20:53:33,12.0,10,None,None,1285,454
716439118184652801,2016-04-03 01:36:11,11.0,10,Bluebert,None,2471,226
716285507865542656,2016-04-02 15:25:47,12.0,10,Stephanus,None,2899,1153
715928423106027520,2016-04-01 15:46:52,11.0,10,Bubbles,None,3331,928
715758151270801409,2016-04-01 04:30:16,13.0,10,None,None,3904,1512
715733265223708672,2016-04-01 02:51:22,10.0,10,None,None,4878,1795
715704790270025728,2016-04-01 00:58:13,11.0,10,Bentley,None,2913,602
715696743237730304,2016-04-01 00:26:15,10.0,10,Toby,None,4074,1366
715680795826982913,2016-03-31 23:22:53,12.0,10,Zeus,None,4516,1720
715360349751484417,2016-03-31 02:09:32,11.0,10,Bertson,None,5707,1675
715342466308784130,2016-03-31 00:58:29,10.0,10,Oscar,None,3160,726
715220193576927233,2016-03-30 16:52:36,10.0,10,Nico,None,2524,696
715200624753819648,2016-03-30 15:34:51,12.0,10,Michelangelope,None,5342,2005
715009755312439296,2016-03-30 02:56:24,12.0,10,Siba,None,4345,1317
714982300363173890,2016-03-30 01:07:18,9.0,10,Calbert,None,3918,1102
714962719905021952,2016-03-29 23:49:30,12.0,10,None,None,7691,4539
714957620017307648,2016-03-29 23:29:14,10.0,10,Curtis,None,4318,1510
714631576617938945,2016-03-29 01:53:39,4.0,10,Benedict,None,3410,1068
714606013974974464,2016-03-29 00:12:05,12.0,10,None,None,3785,985
714485234495041536,2016-03-28 16:12:09,10.0,10,Blitz,None,2830,1231
714258258790387713,2016-03-28 01:10:13,10.0,10,Travis,None,3143,760
714251586676113411,2016-03-28 00:43:43,8.0,10,Thumas,None,3410,893
714214115368108032,2016-03-27 22:14:49,13.0,10,None,None,2368,935
714141408463036416,2016-03-27 17:25:54,10.0,10,None,None,4495,1494
713919462244790272,2016-03-27 02:43:58,12.0,10,Kanu,None,3422,827
713909862279876608,2016-03-27 02:05:49,12.0,10,Doug,None,2001,578
713761197720473600,2016-03-26 16:15:05,12.0,10,Piper,None,5099,1463
713411074226274305,2016-03-25 17:03:49,11.0,10,None,None,4603,1374
713177543487135744,2016-03-25 01:35:51,10.0,10,Lance,None,7525,3008
713175907180089344,2016-03-25 01:29:21,10.0,10,Opie,None,4651,1552
712809025985978368,2016-03-24 01:11:29,10.0,10,Stubert,None,19425,7161
712717840512598017,2016-03-23 19:09:09,10.0,10,None,None,12904,5314
712668654853337088,2016-03-23 15:53:42,10.0,10,Sunny,None,4335,1292
712438159032893441,2016-03-23 00:37:48,11.0,10,Kane,None,5566,1664
712097430750289920,2016-03-22 02:03:52,10.0,10,None,None,3971,1102
712092745624633345,2016-03-22 01:45:15,7.0,10,Steven,None,3076,954
712085617388212225,2016-03-22 01:16:55,11.0,10,Olive,None,3386,512
712065007010385924,2016-03-21 23:55:01,6.0,10,Chester,None,2363,665
711743778164514816,2016-03-21 02:38:34,11.0,10,Roosevelt,None,2969,1046
711732680602345472,2016-03-21 01:54:29,10.0,10,None,None,9290,4379
711694788429553666,2016-03-20 23:23:54,13.0,10,None,None,34324,19444
711652651650457602,2016-03-20 20:36:28,9.0,10,Gary,None,4041,979
711363825979756544,2016-03-20 01:28:47,11.0,10,None,None,3818,1202
711306686208872448,2016-03-19 21:41:44,3.0,10,None,None,3461,778
710997087345876993,2016-03-19 01:11:29,12.0,10,Milo,None,4757,1480
710844581445812225,2016-03-18 15:05:29,10.0,10,Staniel,None,2660,736
710833117892898816,2016-03-18 14:19:56,12.0,10,Sora,None,2809,575
710609963652087808,2016-03-17 23:33:12,12.0,10,None,None,5011,2501
710588934686908417,2016-03-17 22:09:38,12.0,10,Beemo,None,4749,1997
710296729921429505,2016-03-17 02:48:31,12.0,10,Oshie,None,2473,785
710283270106132480,2016-03-17 01:55:02,11.0,10,Gunner,None,2230,549
710272297844797440,2016-03-17 01:11:26,11.0,10,None,None,4736,1341
710269109699739648,2016-03-17 00:58:46,13.0,10,None,None,2511,1200
710153181850935296,2016-03-16 17:18:07,11.0,10,Lacy,None,3042,953
710140971284037632,2016-03-16 16:29:35,8.0,10,Tater,None,2892,952
709918798883774466,2016-03-16 01:46:45,12.0,10,Watson,None,3116,1136
709901256215666688,2016-03-16 00:37:03,12.0,10,None,None,706,105
709852847387627521,2016-03-15 21:24:41,12.0,10,None,None,3665,1270
709566166965075968,2016-03-15 02:25:31,12.0,10,Olaf,None,3699,1283
709556954897764353,2016-03-15 01:48:55,12.0,10,Cecil,None,3433,1131
709519240576036864,2016-03-14 23:19:03,9.0,10,Vince,None,1552,255
709449600415961088,2016-03-14 18:42:20,10.0,10,Karma,None,2328,620
709409458133323776,2016-03-14 16:02:49,8.0,10,Billy,None,2725,738
709225125749587968,2016-03-14 03:50:21,11.0,10,Walker,None,2510,608
709207347839836162,2016-03-14 02:39:42,11.0,10,Penny,None,13180,6214
709179584944730112,2016-03-14 00:49:23,13.0,10,Sammy,None,2107,715
709158332880297985,2016-03-13 23:24:56,10.0,10,Rodney,None,2129,448
709042156699303936,2016-03-13 15:43:18,9.0,10,Klevin,None,4974,1749
708853462201716736,2016-03-13 03:13:29,12.0,10,Lucy,None,1875,698
708834316713893888,2016-03-13 01:57:25,10.0,10,Malikai,None,1769,538
708810915978854401,2016-03-13 00:24:26,10.0,10,Mister,None,17260,7393
708738143638450176,2016-03-12 19:35:15,11.0,10,Coco,None,2868,870
708711088997666817,2016-03-12 17:47:45,11.0,10,Smokey,None,2668,772
708479650088034305,2016-03-12 02:28:06,13.0,10,Bear,None,2664,718
708469915515297792,2016-03-12 01:49:25,11.0,10,Bobble,None,3224,873
708400866336894977,2016-03-11 21:15:02,12.0,10,None,None,16762,10769
708356463048204288,2016-03-11 18:18:36,10.0,10,Oliver,None,3774,1421
708349470027751425,2016-03-11 17:50:48,11.0,10,River,None,2459,785
708149363256774660,2016-03-11 04:35:39,10.0,10,Jebberson,None,4472,1641
708130923141795840,2016-03-11 03:22:23,11.0,10,None,None,3543,891
708119489313951744,2016-03-11 02:36:57,9.0,10,Cooper,None,2810,1042
708109389455101952,2016-03-11 01:56:49,10.0,10,Remington,None,2019,578
708026248782585858,2016-03-10 20:26:26,13.0,10,None,None,4569,2037
707995814724026368,2016-03-10 18:25:30,12.0,10,Farfle,None,3272,1195
707969809498152960,2016-03-10 16:42:10,11.0,10,Rufus,None,2817,1033
707776935007539200,2016-03-10 03:55:45,11.0,10,Sadie,None,3431,1008
707741517457260545,2016-03-10 01:35:01,10.0,10,None,None,2608,652
707738799544082433,2016-03-10 01:24:13,12.0,10,None,None,4289,2635
707693576495472641,2016-03-09 22:24:31,7.0,10,Jiminus,None,3605,1068
707629649552134146,2016-03-09 18:10:30,10.0,10,None,None,2697,939
707610948723478529,2016-03-09 16:56:11,12.0,10,Harper,None,17756,6835
707420581654872064,2016-03-09 04:19:44,4.0,10,Keurig,None,2382,739
707387676719185920,2016-03-09 02:08:59,10.0,10,Clarkus,None,3670,1385
707377100785885184,2016-03-09 01:26:57,9.0,10,None,None,3436,1150
707297311098011648,2016-03-08 20:09:54,10.0,10,Cassie,None,2892,848
707059547140169728,2016-03-08 04:25:07,11.0,10,Cupcake,None,2696,723
707038192327901184,2016-03-08 03:00:15,10.0,10,Kathmandu,None,2296,845
707021089608753152,2016-03-08 01:52:18,12.0,10,Tucker,None,4261,1459
707014260413456384,2016-03-08 01:25:10,11.0,10,Ellie,None,2412,636
706904523814649856,2016-03-07 18:09:06,13.0,10,None,None,15283,8352
706901761596989440,2016-03-07 17:58:08,3.0,10,Elliot,None,2163,640
706681918348251136,2016-03-07 03:24:33,12.0,10,Katie,None,3479,1030
706644897839910912,2016-03-07 00:57:27,9.0,10,Shadow,None,2706,1168
706593038911545345,2016-03-06 21:31:22,10.0,10,None,None,2257,669
706538006853918722,2016-03-06 17:52:42,11.0,10,Oliver,None,3621,1504
706516534877929472,2016-03-06 16:27:23,12.0,10,None,None,3241,1105
706346369204748288,2016-03-06 05:11:12,12.0,10,Koda,None,3611,983
706291001778950144,2016-03-06 01:31:11,11.0,10,None,None,1779,499
706265994973601792,2016-03-05 23:51:49,11.0,10,Kara,None,2862,980
706169069255446529,2016-03-05 17:26:40,12.0,10,None,None,4090,2370
706166467411222528,2016-03-05 17:16:20,7.0,10,Dexter,None,5393,1716
706153300320784384,2016-03-05 16:24:01,13.0,10,Layla,None,1560,410
705970349788291072,2016-03-05 04:17:02,12.0,10,Lucy,None,3289,949
705898680587526145,2016-03-04 23:32:15,10.0,10,Max,None,2488,596
705591895322394625,2016-03-04 03:13:11,11.0,10,None,None,3319,1224
705475953783398401,2016-03-03 19:32:29,12.0,10,Zara,None,3096,983
705442520700944385,2016-03-03 17:19:38,12.0,10,Cooper,None,4662,1747
705239209544720384,2016-03-03 03:51:44,11.0,10,Jimothy,None,3134,797
705223444686888960,2016-03-03 02:49:06,9.0,10,Bode,None,2697,859
705102439679201280,2016-03-02 18:48:16,10.0,10,Terrenth,None,2250,544
705066031337840642,2016-03-02 16:23:36,12.0,10,Reese,None,2276,642
704871453724954624,2016-03-02 03:30:25,12.0,10,None,None,4469,1183
704847917308362754,2016-03-02 01:56:53,12.0,10,None,None,5354,1633
704819833553219584,2016-03-02 00:05:17,7.0,10,Chesterson,None,2758,1065
704499785726889984,2016-03-01 02:53:32,12.0,10,None,None,3081,1065
704480331685040129,2016-03-01 01:36:14,11.0,10,Lucia,None,3561,1128
704364645503647744,2016-02-29 17:56:32,12.0,10,Bisquick,None,8417,3788
704113298707505153,2016-02-29 01:17:46,8.0,10,Stanley,None,1945,600
703774238772166656,2016-02-28 02:50:28,10.0,10,None,None,1930,497
703769065844768768,2016-02-28 02:29:55,10.0,10,None,None,3448,1209
703631701117943808,2016-02-27 17:24:05,11.0,10,Bella,None,2717,733
703425003149250560,2016-02-27 03:42:44,9.0,10,None,None,3977,1461
703382836347330562,2016-02-27 00:55:11,12.0,10,Charlie,None,3674,1210
703356393781329922,2016-02-26 23:10:06,9.0,10,Socks,None,2004,411
703079050210877440,2016-02-26 04:48:02,11.0,10,None,None,7750,3309
703041949650034688,2016-02-26 02:20:37,10.0,10,None,None,27664,13375
702932127499816960,2016-02-25 19:04:13,6.0,10,Chip,None,2713,769
702899151802126337,2016-02-25 16:53:11,12.0,10,Luna,None,1688,483
702684942141153280,2016-02-25 02:42:00,11.0,10,Lucy,None,3372,1151
702671118226825216,2016-02-25 01:47:04,10.0,10,Rambo,None,2305,600
702539513671897089,2016-02-24 17:04:07,12.0,10,None,None,3015,1018
702332542343577600,2016-02-24 03:21:41,13.0,10,Rudy,None,3350,1658
702321140488925184,2016-02-24 02:36:23,12.0,10,None,None,3443,1099
702276748847800320,2016-02-23 23:39:59,11.0,10,None,None,2593,814
702217446468493312,2016-02-23 19:44:20,9.0,10,None,None,5036,1425
701981390485725185,2016-02-23 04:06:20,12.0,10,Fiji,None,3615,1058
701952816642965504,2016-02-23 02:12:47,11.0,10,Rilo,None,3998,1089
701889187134500865,2016-02-22 21:59:57,11.0,10,Bilbo,None,3731,1469
701601587219795968,2016-02-22 02:57:08,10.0,10,Coopson,None,2186,486
701570477911896070,2016-02-22 00:53:31,9.0,10,Yoda,None,2956,997
701214700881756160,2016-02-21 01:19:47,12.0,10,None,None,12811,5457
700890391244103680,2016-02-20 03:51:05,11.0,10,Chet,None,2323,615
700847567345688576,2016-02-20 01:00:55,10.0,10,Crouton,None,2547,533
700796979434098688,2016-02-19 21:39:54,7.0,10,Daniel,None,2554,1026
700747788515020802,2016-02-19 18:24:26,11.0,10,None,None,23960,9979
700518061187723268,2016-02-19 03:11:35,10.0,10,Vincent,None,2775,854
700505138482569216,2016-02-19 02:20:14,12.0,10,Kaia,None,2393,608
700462010979500032,2016-02-18 23:28:52,6.0,10,Murphy,None,4341,1917
700167517596164096,2016-02-18 03:58:39,10.0,10,Dotsy,None,2773,794
700062718104104960,2016-02-17 21:02:13,6.0,10,Eazy,None,2779,743
700029284593901568,2016-02-17 18:49:22,10.0,10,Coops,None,2170,623
700002074055016451,2016-02-17 17:01:14,9.0,10,Thumas,None,3475,1439
699788877217865730,2016-02-17 02:54:04,12.0,10,Nala,None,2352,529
699779630832685056,2016-02-17 02:17:19,10.0,10,None,None,2904,1324
699775878809702401,2016-02-17 02:02:25,11.0,10,Fillup,None,2057,644
699691744225525762,2016-02-16 20:28:06,5.0,10,Dave,None,10761,4899
699446877801091073,2016-02-16 04:15:05,12.0,10,Archie,None,6235,2790
699423671849451520,2016-02-16 02:42:52,10.0,10,None,None,1441,352
699413908797464576,2016-02-16 02:04:04,11.0,10,Miley,None,2172,657
699370870310113280,2016-02-15 23:13:03,11.0,10,Calbert,None,1976,467
699323444782047232,2016-02-15 20:04:36,10.0,10,None,None,3315,919
699088579889332224,2016-02-15 04:31:20,3.0,10,Charl,None,2350,670
699079609774645248,2016-02-15 03:55:41,8.0,10,Reagan,None,2575,699
699072405256409088,2016-02-15 03:27:04,12.0,10,None,None,3154,1265
699060279947165696,2016-02-15 02:38:53,12.0,10,Yukon,None,3963,1927
698989035503689728,2016-02-14 21:55:47,13.0,10,Oliver,None,3544,1048
698953797952008193,2016-02-14 19:35:46,11.0,10,CeCe,None,2835,962
698907974262222848,2016-02-14 16:33:40,10.0,10,None,None,2657,663
698710712454139905,2016-02-14 03:29:49,10.0,10,Cuddles,None,2597,727
698703483621523456,2016-02-14 03:01:06,7.0,10,Rusty,None,1519,405
698635131305795584,2016-02-13 22:29:29,12.0,10,None,None,1348,363
698549713696649216,2016-02-13 16:50:04,9.0,10,Claude,None,2440,660
698355670425473025,2016-02-13 03:59:01,10.0,10,Jessiga,None,1962,483
698342080612007937,2016-02-13 03:05:01,11.0,10,Maximus,None,2373,1007
698262614669991936,2016-02-12 21:49:15,11.0,10,Franklin,None,4980,2136
698195409219559425,2016-02-12 17:22:12,9.0,10,Beau,None,17572,6356
698178924120031232,2016-02-12 16:16:41,10.0,10,Lily,None,2939,790
697995514407682048,2016-02-12 04:07:53,11.0,10,None,None,1603,355
697990423684476929,2016-02-12 03:47:39,11.0,10,Doug,None,3451,1382
697943111201378304,2016-02-12 00:39:39,10.0,10,Cassie,None,2512,733
697881462549430272,2016-02-11 20:34:41,10.0,10,Carter,None,3160,1271
697630435728322560,2016-02-11 03:57:11,8.0,10,None,None,1837,574
697575480820686848,2016-02-11 00:18:49,8.0,10,Ole,None,2139,536
697516214579523584,2016-02-10 20:23:19,9.0,10,Pherb,None,2180,1208
697482927769255936,2016-02-10 18:11:03,11.0,10,Blipson,None,2535,719
697270446429966336,2016-02-10 04:06:43,10.0,10,Bentley,None,4906,1985
697259378236399616,2016-02-10 03:22:44,8.0,10,None,None,3447,1064
697255105972801536,2016-02-10 03:05:46,10.0,10,Charlie,None,3163,1233
697242256848379904,2016-02-10 02:14:42,10.0,10,Oakley,None,2637,710
696900204696625153,2016-02-09 03:35:31,12.0,10,Rosie,None,3338,1094
696894894812565505,2016-02-09 03:14:25,9.0,10,None,None,2450,720
696886256886657024,2016-02-09 02:40:05,12.0,10,None,None,5081,1916
696754882863349760,2016-02-08 17:58:03,10.0,10,Reptar,None,1545,379
696744641916489729,2016-02-08 17:17:22,10.0,10,Klevin,None,2163,1003
696488710901260288,2016-02-08 00:20:23,12.0,10,None,None,2662,1101
696405997980676096,2016-02-07 18:51:43,7.0,10,Berb,None,3374,1215
695816827381944320,2016-02-06 03:50:33,11.0,10,None,None,3153,1244
695794761660297217,2016-02-06 02:22:53,13.0,10,Wyatt,None,3347,836
695767669421768709,2016-02-06 00:35:13,13.0,10,None,None,1963,796
695629776980148225,2016-02-05 15:27:17,8.0,10,Calvin,None,4788,2237
695446424020918272,2016-02-05 03:18:42,12.0,10,None,None,4580,1935
695409464418041856,2016-02-05 00:51:51,10.0,10,Bob,None,9065,3808
695314793360662529,2016-02-04 18:35:39,10.0,10,Colin,None,3804,1567
695064344191721472,2016-02-04 02:00:27,4.0,10,None,None,1684,641
695051054296211456,2016-02-04 01:07:39,6.0,10,Brian,None,2794,839
694925794720792577,2016-02-03 16:49:55,5.0,10,None,None,2823,974
694905863685980160,2016-02-03 15:30:43,10.0,10,Archie,None,2887,996
694669722378485760,2016-02-02 23:52:22,12.0,10,Phil,None,37493,15428
694352839993344000,2016-02-02 02:53:12,10.0,10,Oliviér,None,2135,662
694342028726001664,2016-02-02 02:10:14,11.0,10,None,None,1653,518
694206574471057408,2016-02-01 17:11:59,10.0,10,None,None,4393,2165
694183373896572928,2016-02-01 15:39:48,9.0,10,Lola,None,3087,992
694001791655137281,2016-02-01 03:38:15,11.0,10,Chester,None,3560,1100
693993230313091072,2016-02-01 03:04:14,12.0,10,None,None,1963,431
693942351086120961,2016-01-31 23:42:03,10.0,10,Kobe,None,1814,394
693647888581312512,2016-01-31 04:11:58,7.0,10,None,None,2831,634
693642232151285760,2016-01-31 03:49:30,9.0,10,Freddery,None,2659,445
693622659251335168,2016-01-31 02:31:43,10.0,10,None,None,1622,396
693486665285931008,2016-01-30 17:31:20,11.0,10,Lincoln,None,1870,674
693280720173801472,2016-01-30 03:52:58,10.0,10,Sadie,None,3530,1323
693267061318012928,2016-01-30 02:58:42,12.0,10,Oscar,None,2507,870
693231807727280129,2016-01-30 00:38:37,9.0,10,Bodie,None,3008,782
693155686491000832,2016-01-29 19:36:08,12.0,10,Dunkin,None,8275,3411
693109034023534592,2016-01-29 16:30:45,11.0,10,None,None,1803,656
692919143163629568,2016-01-29 03:56:12,9.0,10,None,None,2805,797
692901601640583168,2016-01-29 02:46:29,10.0,10,None,None,1875,647
692894228850999298,2016-01-29 02:17:12,10.0,10,Tupawc,None,2392,865
692568918515392513,2016-01-28 04:44:32,12.0,10,Chester,None,4560,1643
692535307825213440,2016-01-28 02:30:58,10.0,10,Amber,None,3355,1449
692530551048294401,2016-01-28 02:12:04,10.0,10,Cody,None,1935,446
692187005137076224,2016-01-27 03:26:56,12.0,10,None,None,2645,873
692158366030913536,2016-01-27 01:33:08,10.0,10,Edgar,None,2256,847
692142790915014657,2016-01-27 00:31:15,13.0,10,None,None,1721,419
692041934689402880,2016-01-26 17:50:29,13.0,10,Teddy,None,3564,1359
692017291282812928,2016-01-26 16:12:33,9.0,10,Kingsley,None,3002,1015
691820333922455552,2016-01-26 03:09:55,8.0,10,Brockly,None,4142,1767
691793053716221953,2016-01-26 01:21:31,10.0,10,None,None,8508,4481
691756958957883396,2016-01-25 22:58:05,10.0,10,None,None,3038,1090
691675652215414786,2016-01-25 17:35:00,10.0,10,Richie,None,2040,543
691483041324204033,2016-01-25 04:49:38,5.0,10,None,None,2493,603
691459709405118465,2016-01-25 03:16:56,12.0,10,Leo,None,4266,1231
691444869282295808,2016-01-25 02:17:57,12.0,10,Bailey,None,2783,901
691416866452082688,2016-01-25 00:26:41,13.0,10,None,None,20280,8173
691321916024623104,2016-01-24 18:09:23,11.0,10,Molly,None,2699,705
691096613310316544,2016-01-24 03:14:07,11.0,10,None,None,3111,948
691090071332753408,2016-01-24 02:48:07,12.0,10,None,None,1795,358
690989312272396288,2016-01-23 20:07:44,12.0,10,None,None,6198,3061
690959652130045952,2016-01-23 18:09:53,11.0,10,None,None,3771,1342
690938899477221376,2016-01-23 16:47:25,10.0,10,None,None,4336,2125
690932576555528194,2016-01-23 16:22:17,12.0,10,Buddy,None,3444,1092
690735892932222976,2016-01-23 03:20:44,13.0,10,Peaches,None,3970,1367
690728923253055490,2016-01-23 02:53:03,8.0,10,Vinscent,None,2277,553
690690673629138944,2016-01-23 00:21:03,10.0,10,Cedrick,None,2443,854
690649993829576704,2016-01-22 21:39:24,11.0,10,Hazel,None,1373,299
690597161306841088,2016-01-22 18:09:28,11.0,10,Lolo,None,2060,645
690400367696297985,2016-01-22 05:07:29,10.0,10,Eriq,None,1965,485
690374419777196032,2016-01-22 03:24:22,11.0,10,Phred,None,3426,919
690360449368465409,2016-01-22 02:28:52,9.0,10,None,None,2771,952
690348396616552449,2016-01-22 01:40:58,12.0,10,Oddie,None,1582,549
690248561355657216,2016-01-21 19:04:15,11.0,10,Maxwell,None,1764,439
690021994562220032,2016-01-21 04:03:58,10.0,10,Geoff,None,2929,1103
690005060500217858,2016-01-21 02:56:40,10.0,10,None,None,3851,1803
689999384604450816,2016-01-21 02:34:07,10.0,10,Covach,None,1498,399
689977555533848577,2016-01-21 01:07:23,12.0,10,None,None,1435,477
689877686181715968,2016-01-20 18:30:32,9.0,10,Durg,None,3175,1261
689835978131935233,2016-01-20 15:44:48,11.0,10,Fynn,None,2265,805
689661964914655233,2016-01-20 04:13:20,12.0,10,Luca,None,3357,994
689659372465688576,2016-01-20 04:03:02,8.0,10,Ricky,None,10881,4136
689599056876867584,2016-01-20 00:03:21,11.0,10,None,None,12191,5915
689557536375177216,2016-01-19 21:18:22,12.0,10,None,None,2153,492
689517482558820352,2016-01-19 18:39:13,12.0,10,Carl,None,3563,1526
689289219123089408,2016-01-19 03:32:10,13.0,10,None,None,2368,1000
689283819090870273,2016-01-19 03:10:43,9.0,10,Chipson,None,3449,1181
689280876073582592,2016-01-19 02:59:01,10.0,10,Herald,None,2093,767
689275259254616065,2016-01-19 02:36:42,10.0,10,Lucky,None,1215,262
689255633275777024,2016-01-19 01:18:43,10.0,10,Ferg,None,2685,1158
689154315265683456,2016-01-18 18:36:07,9.0,10,None,None,3217,1073
688908934925697024,2016-01-18 02:21:04,8.0,10,Clarence,None,2222,826
688898160958271489,2016-01-18 01:38:15,10.0,10,None,None,2208,844
688828561667567616,2016-01-17 21:01:41,9.0,10,Brad,None,1454,398
688804835492233216,2016-01-17 19:27:24,12.0,10,None,None,1007,208
688789766343622656,2016-01-17 18:27:32,8.0,10,Pubert,None,2329,709
688547210804498433,2016-01-17 02:23:42,9.0,10,Frönq,None,2743,754
688385280030670848,2016-01-16 15:40:14,12.0,10,Louis,None,9756,4757
688211956440801280,2016-01-16 04:11:31,13.0,10,Derby,None,2335,890
688116655151435777,2016-01-15 21:52:49,10.0,10,None,None,2964,834
688064179421470721,2016-01-15 18:24:18,11.0,10,Kilo,None,1813,384
687841446767013888,2016-01-15 03:39:15,13.0,10,None,None,5748,2698
687826841265172480,2016-01-15 02:41:12,12.0,10,Louis,None,2863,1204
687807801670897665,2016-01-15 01:25:33,11.0,10,Trooper,None,2511,750
687732144991551489,2016-01-14 20:24:55,11.0,10,Ember,None,1853,700
687664829264453632,2016-01-14 15:57:26,11.0,10,Opal,None,2033,546
687494652870668288,2016-01-14 04:41:12,7.0,10,Marq,None,2007,612
687480748861947905,2016-01-14 03:45:57,12.0,10,None,None,1682,259
687460506001633280,2016-01-14 02:25:31,10.0,10,Kramer,None,2152,582
687399393394311168,2016-01-13 22:22:41,10.0,10,Barry,None,1989,671
687317306314240000,2016-01-13 16:56:30,11.0,10,Tyrone,None,21098,9765
687127927494963200,2016-01-13 04:23:58,9.0,10,Gordon,None,5736,2446
687124485711986689,2016-01-13 04:10:18,11.0,10,Samson,None,2271,540
687109925361856513,2016-01-13 03:12:26,11.0,10,Baxter,None,6113,2632
687102708889812993,2016-01-13 02:43:46,5.0,10,None,None,2459,1060
686947101016735744,2016-01-12 16:25:26,11.0,10,Jackson,None,9048,3398
686749460672679938,2016-01-12 03:20:05,8.0,10,None,None,3644,1558
686730991906516992,2016-01-12 02:06:41,12.0,10,None,None,4360,1281
686606069955735556,2016-01-11 17:50:18,10.0,10,Horace,None,1991,583
686394059078897668,2016-01-11 03:47:50,12.0,10,None,None,1833,726
686386521809772549,2016-01-11 03:17:53,11.0,10,Crimson,None,3418,940
686358356425093120,2016-01-11 01:25:58,10.0,10,None,None,2310,726
686286779679375361,2016-01-10 20:41:33,12.0,10,None,None,4206,1781
686050296934563840,2016-01-10 05:01:51,11.0,10,Flávio,None,2316,780
686034024800862208,2016-01-10 03:57:12,12.0,10,None,None,3276,1244
686003207160610816,2016-01-10 01:54:44,3.0,10,Hammond,None,1913,677
685973236358713344,2016-01-09 23:55:38,11.0,10,Lorelei,None,2216,562
685906723014619143,2016-01-09 19:31:20,9.0,10,Olive,None,7905,3116
685663452032069632,2016-01-09 03:24:40,12.0,10,Brooks,None,3423,1569
685532292383666176,2016-01-08 18:43:29,9.0,10,None,None,3195,1232
685325112850124800,2016-01-08 05:00:14,10.0,10,None,None,9963,4265
685321586178670592,2016-01-08 04:46:13,10.0,10,Rocky,None,2780,687
685315239903100929,2016-01-08 04:21:00,11.0,10,None,None,3517,1156
685198997565345792,2016-01-07 20:39:06,11.0,10,Alfie,None,2449,713
684959798585110529,2016-01-07 04:48:36,5.0,10,Jerry,None,7161,3353
684940049151070208,2016-01-07 03:30:07,12.0,10,Oreo,None,3381,1118
684926975086034944,2016-01-07 02:38:10,11.0,10,Bruiser,None,3678,500
684914660081053696,2016-01-07 01:49:14,12.0,10,None,None,3686,1567
684902183876321280,2016-01-07 00:59:40,11.0,10,Perry,None,1975,569
684800227459624960,2016-01-06 18:14:31,11.0,10,Theodore,None,2846,1067
684594889858887680,2016-01-06 04:38:35,10.0,10,None,None,9388,3789
684567543613382656,2016-01-06 02:49:55,4.0,10,Bobby,None,3160,1319
684538444857667585,2016-01-06 00:54:18,12.0,10,None,None,2781,1023
684481074559381504,2016-01-05 21:06:19,10.0,10,Pippa,None,4063,1250
684460069371654144,2016-01-05 19:42:51,10.0,10,Jeph,None,2081,594
684241637099323392,2016-01-05 05:14:53,12.0,10,Obi,None,8557,3537
684200372118904832,2016-01-05 02:30:55,6.0,10,None,None,2274,1104
684195085588783105,2016-01-05 02:09:54,9.0,10,Tino,None,2014,558
684188786104872960,2016-01-05 01:44:52,10.0,10,None,None,3653,1255
684177701129875456,2016-01-05 01:00:50,10.0,10,Kulet,None,2116,722
684122891630342144,2016-01-04 21:23:02,11.0,10,None,None,2092,508
684097758874210310,2016-01-04 19:43:10,10.0,10,Lupe,None,4324,1540
683857920510050305,2016-01-04 03:50:08,10.0,10,Sadie,None,3991,1195
683852578183077888,2016-01-04 03:28:54,10.0,10,Tiger,None,2021,375
683849932751646720,2016-01-04 03:18:23,5.0,10,Jiminy,None,2750,1049
683773439333797890,2016-01-03 22:14:26,9.0,10,Buddy,None,3515,1453
683742671509258241,2016-01-03 20:12:10,11.0,10,Sebastian,None,6834,3558
683515932363329536,2016-01-03 05:11:12,11.0,10,None,None,7735,3118
683498322573824003,2016-01-03 04:01:13,11.0,10,Griffin,None,3335,1029
683449695444799489,2016-01-03 00:47:59,10.0,10,None,None,4091,1723
683391852557561860,2016-01-02 20:58:09,11.0,10,Jack,None,7995,2554
683357973142474752,2016-01-02 18:43:31,10.0,10,None,None,3079,1000
683098815881154561,2016-01-02 01:33:43,12.0,10,None,None,2275,705
683030066213818368,2016-01-01 21:00:32,10.0,10,Lulu,None,2261,781
682962037429899265,2016-01-01 16:30:13,10.0,10,Darrel,None,38798,17861
682750546109968385,2016-01-01 02:29:49,9.0,10,Taco,None,1596,467
682697186228989953,2015-12-31 22:57:47,12.0,10,None,None,1376,385
682662431982772225,2015-12-31 20:39:41,11.0,10,Joey,None,3198,1161
682638830361513985,2015-12-31 19:05:54,12.0,10,None,None,2155,644
682429480204398592,2015-12-31 05:14:01,8.0,10,None,None,3607,1248
